2019-05-06|09:18:43|1962.4600
2019-05-06|09:18:44|1962.4600
2019-05-06|09:18:45|1962.4600
2019-05-06|09:18:46|1962.4600
2019-05-06|09:18:47|1962.4600
2019-05-06|09:18:48|1962.4600
2019-05-06|09:18:49|1962.4600
2019-05-06|09:18:50|1962.4600
2019-05-06|09:18:51|1962.4600
2019-05-06|09:18:52|1962.4600
2019-05-06|09:18:53|1962.4600
2019-05-06|09:18:54|1962.4600
2019-05-06|09:18:55|1962.4600
2019-05-06|09:18:56|1962.4600
2019-05-06|09:18:57|1962.4600
2019-05-06|09:18:58|1962.4600
2019-05-06|09:19:01|1962.4600
2019-05-06|09:19:02|1962.4600
2019-05-06|09:19:03|1962.4600
2019-05-06|09:19:04|1962.4600
2019-05-06|09:19:05|1962.4600
2019-05-06|09:19:06|1962.4600
2019-05-06|09:19:07|1962.4600
2019-05-06|09:19:08|1962.4600
2019-05-06|09:19:09|1962.4600
2019-05-06|09:19:10|1962.4600
2019-05-06|09:19:11|1962.4600
2019-05-06|09:19:12|1962.4600
2019-05-06|09:19:13|1962.4600
2019-05-06|09:19:14|1962.4600
2019-05-06|09:19:15|1962.4600
2019-05-06|09:19:16|1962.4600
2019-05-06|09:19:17|1962.4600
2019-05-06|09:19:18|1962.4600
2019-05-06|09:19:19|1962.4600
2019-05-06|09:19:20|1962.4600
2019-05-06|09:19:21|1962.4600
2019-05-06|09:19:22|1962.4600
2019-05-06|09:19:23|1962.4600
2019-05-06|09:19:24|1962.4600
2019-05-06|09:19:25|1962.4600
2019-05-06|09:19:26|1962.4600
2019-05-06|09:19:27|1962.4600
2019-05-06|09:19:28|1962.4600
2019-05-06|09:19:29|1962.4600
2019-05-06|09:19:30|1962.4600
2019-05-06|09:19:31|1962.4600
2019-05-06|09:19:32|1962.4600
2019-05-06|09:19:33|1962.4600
2019-05-06|09:19:34|1962.4600
2019-05-06|09:19:35|1962.4600
2019-05-06|09:19:36|1962.4600
2019-05-06|09:19:37|1962.4600
2019-05-06|09:19:38|1962.4600
2019-05-06|09:19:39|1962.4600
2019-05-06|09:19:40|1962.4600
2019-05-06|09:19:41|1962.4600
2019-05-06|09:19:42|1962.4600
2019-05-06|09:19:43|1962.4600
2019-05-06|09:19:44|1962.4600
2019-05-06|09:19:45|1962.4600
2019-05-06|09:19:46|1962.4600
2019-05-06|09:19:47|1962.4600
2019-05-06|09:19:48|1962.4600
2019-05-06|09:19:49|1962.4600
2019-05-06|09:19:50|1962.4600
2019-05-06|09:19:51|1962.4600
2019-05-06|09:19:52|1962.4600
2019-05-06|09:19:53|1962.4600
2019-05-06|09:19:54|1962.4600
2019-05-06|09:19:55|1962.4600
2019-05-06|09:19:56|1962.4600
2019-05-06|09:19:57|1962.4600
2019-05-06|09:19:58|1962.4600
2019-05-06|09:19:59|1962.4600
2019-05-06|09:20:00|1962.4600
2019-05-06|09:20:01|1962.4600
2019-05-06|09:20:02|1962.4600
2019-05-06|09:20:03|1962.4600
2019-05-06|09:20:04|1962.4600
2019-05-06|09:20:05|1962.4600
2019-05-06|09:20:06|1962.4600
2019-05-06|09:20:07|1962.4600
2019-05-06|09:20:08|1962.4600
2019-05-06|09:20:09|1962.4600
2019-05-06|09:20:10|1962.4600
2019-05-06|09:20:11|1962.4600
2019-05-06|09:20:12|1962.4600
2019-05-06|09:20:13|1962.4600
2019-05-06|09:20:14|1962.4600
2019-05-06|09:20:15|1962.4600
2019-05-06|09:20:16|1962.4600
2019-05-06|09:20:17|1962.4600
2019-05-06|09:20:18|1962.4600
2019-05-06|09:20:19|1962.4600
2019-05-06|09:20:20|1962.4600
2019-05-06|09:20:21|1962.4600
2019-05-06|09:20:22|1962.4600
2019-05-06|09:20:23|1962.4600
2019-05-06|09:20:24|1962.4600
2019-05-06|09:20:25|1962.4600
2019-05-06|09:20:26|1962.4600
2019-05-06|09:20:27|1962.4600
2019-05-06|09:20:28|1962.4600
2019-05-06|09:20:29|1962.4600
2019-05-06|09:20:30|1962.4600
2019-05-06|09:20:31|1962.4600
2019-05-06|09:20:32|1962.4600
2019-05-06|09:20:33|1962.4600
2019-05-06|09:20:34|1962.4600
2019-05-06|09:20:35|1962.4600
2019-05-06|09:20:36|1962.4600
2019-05-06|09:20:37|1962.4600
2019-05-06|09:20:38|1962.4600
2019-05-06|09:20:39|1962.4600
2019-05-06|09:20:40|1962.4600
2019-05-06|09:20:41|1962.4600
2019-05-06|09:20:42|1962.4600
2019-05-06|09:20:43|1962.4600
2019-05-06|09:20:44|1962.4600
2019-05-06|09:20:45|1962.4600
2019-05-06|09:20:46|1962.4600
2019-05-06|09:20:47|1962.4600
2019-05-06|09:20:48|1962.4600
2019-05-06|09:20:49|1962.4600
2019-05-06|09:20:50|1962.4600
2019-05-06|09:20:51|1962.4600
2019-05-06|09:20:52|1962.4600
2019-05-06|09:20:53|1962.4600
2019-05-06|09:20:54|1962.4600
2019-05-06|09:20:55|1962.4600
2019-05-06|09:20:56|1962.4600
2019-05-06|09:20:57|1962.4600
2019-05-06|09:20:58|1962.4600
2019-05-06|09:20:59|1962.4600
2019-05-06|09:21:00|1962.4600
2019-05-06|09:21:01|1962.4600
2019-05-06|09:21:02|1962.4600
2019-05-06|09:21:03|1962.4600
2019-05-06|09:21:04|1962.4600
2019-05-06|09:21:05|1962.4600
2019-05-06|09:21:06|1962.4600
2019-05-06|09:21:07|1962.4600
2019-05-06|09:21:08|1962.4600
2019-05-06|09:21:09|1962.4600
2019-05-06|09:21:10|1962.4600
2019-05-06|09:21:11|1962.4600
2019-05-06|09:21:12|1962.4600
2019-05-06|09:21:13|1962.4600
2019-05-06|09:21:14|1962.4600
2019-05-06|09:21:15|1962.4600
2019-05-06|09:21:16|1962.4600
2019-05-06|09:21:17|1962.4600
2019-05-06|09:21:18|1962.4600
2019-05-06|09:21:19|1962.4600
2019-05-06|09:21:20|1962.4600
2019-05-06|09:21:21|1962.4600
2019-05-06|09:21:22|1962.4600
2019-05-06|09:21:23|1962.4600
2019-05-06|09:21:24|1962.4600
2019-05-06|09:21:25|1962.4600
2019-05-06|09:21:26|1962.4600
2019-05-06|09:21:27|1962.4600
2019-05-06|09:21:28|1962.4600
2019-05-06|09:21:29|1962.4600
2019-05-06|09:21:30|1962.4600
2019-05-06|09:21:31|1962.4600
2019-05-06|09:21:32|1962.4600
2019-05-06|09:21:33|1962.4600
2019-05-06|09:21:34|1962.4600
2019-05-06|09:21:35|1962.4600
2019-05-06|09:21:36|1962.4600
2019-05-06|09:21:37|1962.4600
2019-05-06|09:21:38|1962.4600
2019-05-06|09:21:39|1962.4600
2019-05-06|09:21:40|1962.4600
2019-05-06|09:21:41|1962.4600
2019-05-06|09:21:42|1962.4600
2019-05-06|09:21:43|1962.4600
2019-05-06|09:21:44|1962.4600
2019-05-06|09:21:45|1962.4600
2019-05-06|09:21:46|1962.4600
2019-05-06|09:21:47|1962.4600
2019-05-06|09:21:48|1962.4600
2019-05-06|09:21:49|1962.4600
2019-05-06|09:21:50|1962.4600
2019-05-06|09:21:51|1962.4600
2019-05-06|09:21:52|1962.4600
2019-05-06|09:21:53|1962.4600
2019-05-06|09:21:54|1962.4600
2019-05-06|09:21:55|1962.4600
2019-05-06|09:21:56|1962.4600
2019-05-06|09:21:57|1962.4600
2019-05-06|09:21:58|1962.4600
2019-05-06|09:21:59|1962.4600
2019-05-06|09:22:00|1962.4600
2019-05-06|09:22:01|1962.4600
2019-05-06|09:22:02|1962.4600
2019-05-06|09:22:03|1962.4600
2019-05-06|09:22:04|1962.4600
2019-05-06|09:22:05|1962.4600
2019-05-06|09:22:06|1962.4600
2019-05-06|09:22:07|1962.4600
2019-05-06|09:22:14|1962.4600
2019-05-06|09:22:15|1962.4600
2019-05-06|09:22:16|1962.4600
2019-05-06|09:22:17|1962.4600
2019-05-06|09:22:18|1962.4600
2019-05-06|09:22:19|1962.4600
2019-05-06|09:22:20|1962.4600
2019-05-06|09:22:21|1962.4600
2019-05-06|09:22:22|1962.4600
2019-05-06|09:22:23|1962.4600
2019-05-06|09:22:24|1962.4600
2019-05-06|09:22:25|1962.4600
2019-05-06|09:22:26|1962.4600
2019-05-06|09:22:27|1962.4600
2019-05-06|09:22:28|1962.4600
2019-05-06|09:22:29|1962.4600
2019-05-06|09:22:30|1962.4600
2019-05-06|09:22:31|1962.4600
2019-05-06|09:22:32|1962.4600
2019-05-06|09:22:33|1962.4600
2019-05-06|09:22:34|1962.4600
2019-05-06|09:22:35|1962.4600
2019-05-06|09:22:36|1962.4600
2019-05-06|09:22:37|1962.4600
2019-05-06|09:22:38|1962.4600
2019-05-06|09:22:39|1962.4600
2019-05-06|09:22:40|1962.4600
2019-05-06|09:22:41|1962.4600
2019-05-06|09:22:42|1962.4600
2019-05-06|09:22:43|1962.4600
2019-05-06|09:22:44|1962.4600
2019-05-06|09:22:45|1962.4600
2019-05-06|09:22:46|1962.4600
2019-05-06|09:22:47|1962.4600
2019-05-06|09:22:48|1962.4600
2019-05-06|09:22:49|1962.4600
2019-05-06|09:22:50|1962.4600
2019-05-06|09:22:51|1962.4600
2019-05-06|09:22:52|1962.4600
2019-05-06|09:22:53|1962.4600
2019-05-06|09:22:54|1962.4600
2019-05-06|09:22:55|1962.4600
2019-05-06|09:22:56|1962.4600
2019-05-06|09:22:57|1962.4600
2019-05-06|09:22:58|1962.4600
2019-05-06|09:22:59|1962.4600
2019-05-06|09:23:00|1962.4600
2019-05-06|09:23:01|1962.4600
2019-05-06|09:23:02|1962.4600
2019-05-06|09:23:03|1962.4600
2019-05-06|09:23:04|1962.4600
2019-05-06|09:23:05|1962.4600
2019-05-06|09:23:06|1962.4600
2019-05-06|09:23:07|1962.4600
2019-05-06|09:23:08|1962.4600
2019-05-06|09:23:09|1962.4600
2019-05-06|09:23:10|1962.4600
2019-05-06|09:23:11|1962.4600
2019-05-06|09:23:12|1962.4600
2019-05-06|09:23:13|1962.4600
2019-05-06|09:23:14|1962.4600
2019-05-06|09:23:15|1962.4600
2019-05-06|09:23:16|1962.4600
2019-05-06|09:23:17|1962.4600
2019-05-06|09:23:18|1962.4600
2019-05-06|09:23:19|1962.4600
2019-05-06|09:23:20|1962.4600
2019-05-06|09:23:21|1962.4600
2019-05-06|09:23:22|1962.4600
2019-05-06|09:23:23|1962.4600
2019-05-06|09:23:24|1962.4600
2019-05-06|09:23:25|1962.4600
2019-05-06|09:23:26|1962.4600
2019-05-06|09:23:27|1962.4600
2019-05-06|09:23:28|1962.4600
2019-05-06|09:23:29|1962.4600
2019-05-06|09:23:30|1962.4600
2019-05-06|09:23:31|1962.4600
2019-05-06|09:23:32|1962.4600
2019-05-06|09:23:33|1962.4600
2019-05-06|09:23:34|1962.4600
2019-05-06|09:23:35|1962.4600
2019-05-06|09:23:36|1962.4600
2019-05-06|09:23:37|1962.4600
2019-05-06|09:23:38|1962.4600
2019-05-06|09:23:39|1962.4600
2019-05-06|09:23:40|1962.4600
2019-05-06|09:23:41|1962.4600
2019-05-06|09:23:42|1962.4600
2019-05-06|09:23:43|1962.4600
2019-05-06|09:23:44|1962.4600
2019-05-06|09:23:45|1962.4600
2019-05-06|09:23:46|1962.4600
2019-05-06|09:23:47|1962.4600
2019-05-06|09:23:48|1962.4600
2019-05-06|09:23:49|1962.4600
2019-05-06|09:23:50|1962.4600
2019-05-06|09:23:51|1962.4600
2019-05-06|09:23:52|1962.4600
2019-05-06|09:23:53|1962.4600
2019-05-06|09:23:54|1962.4600
2019-05-06|09:23:55|1962.4600
2019-05-06|09:23:56|1962.4600
2019-05-06|09:23:57|1962.4600
2019-05-06|09:23:58|1962.4600
2019-05-06|09:23:59|1962.4600
2019-05-06|09:24:00|1962.4600
2019-05-06|09:24:01|1962.4600
2019-05-06|09:24:02|1962.4600
2019-05-06|09:24:03|1962.4600
2019-05-06|09:24:04|1962.4600
2019-05-06|09:24:05|1962.4600
2019-05-06|09:24:06|1962.4600
2019-05-06|09:24:07|1962.4600
2019-05-06|09:24:08|1962.4600
2019-05-06|09:24:09|1962.4600
2019-05-06|09:24:10|1962.4600
2019-05-06|09:24:11|1962.4600
2019-05-06|09:24:12|1962.4600
2019-05-06|09:24:13|1962.4600
2019-05-06|09:24:14|1962.4600
2019-05-06|09:24:15|1962.4600
2019-05-06|09:24:16|1962.4600
2019-05-06|09:24:17|1962.4600
2019-05-06|09:24:18|1962.4600
2019-05-06|09:24:19|1962.4600
2019-05-06|09:24:20|1962.4600
2019-05-06|09:24:21|1962.4600
2019-05-06|09:24:22|1962.4600
2019-05-06|09:24:23|1962.4600
2019-05-06|09:24:24|1962.4600
2019-05-06|09:24:25|1962.4600
2019-05-06|09:24:26|1962.4600
2019-05-06|09:24:27|1962.4600
2019-05-06|09:24:28|1962.4600
2019-05-06|09:24:29|1962.4600
2019-05-06|09:24:30|1962.4600
2019-05-06|09:24:31|1962.4600
2019-05-06|09:24:32|1962.4600
2019-05-06|09:24:33|1962.4600
2019-05-06|09:24:34|1962.4600
2019-05-06|09:24:35|1962.4600
2019-05-06|09:24:36|1962.4600
2019-05-06|09:24:37|1962.4600
2019-05-06|09:24:38|1962.4600
2019-05-06|09:24:39|1962.4600
2019-05-06|09:24:40|1962.4600
2019-05-06|09:24:41|1962.4600
2019-05-06|09:24:42|1962.4600
2019-05-06|09:24:43|1962.4600
2019-05-06|09:24:44|1962.4600
2019-05-06|09:24:45|1962.4600
2019-05-06|09:24:46|1962.4600
2019-05-06|09:24:47|1962.4600
2019-05-06|09:24:48|1962.4600
2019-05-06|09:24:49|1962.4600
2019-05-06|09:24:50|1962.4600
2019-05-06|09:24:51|1962.4600
2019-05-06|09:24:52|1962.4600
2019-05-06|09:24:53|1962.4600
2019-05-06|09:24:54|1962.4600
2019-05-06|09:24:55|1962.4600
2019-05-06|09:24:56|1962.4600
2019-05-06|09:24:57|1962.4600
2019-05-06|09:24:58|1962.4600
2019-05-06|09:24:59|1962.4600
2019-05-06|09:25:00|1962.4600
2019-05-06|09:25:01|1962.4600
2019-05-06|09:25:02|1962.4600
2019-05-06|09:25:03|1962.4600
2019-05-06|09:25:04|1962.4600
2019-05-06|09:25:05|1962.4600
2019-05-06|09:25:06|1962.4600
2019-05-06|09:25:07|1962.4600
2019-05-06|09:25:08|1962.4600
2019-05-06|09:25:09|1962.4600
2019-05-06|09:25:10|1962.4600
2019-05-06|09:25:11|1962.4600
2019-05-06|09:25:12|1962.4600
2019-05-06|09:25:13|1962.4600
2019-05-06|09:25:14|1962.4600
2019-05-06|09:25:15|1962.4600
2019-05-06|09:25:16|1962.4600
2019-05-06|09:25:17|1962.4600
2019-05-06|09:25:18|1962.4600
2019-05-06|09:25:19|1962.4600
2019-05-06|09:25:20|1962.4600
2019-05-06|09:25:21|1962.4600
2019-05-06|09:25:22|1962.4600
2019-05-06|09:25:23|1962.4600
2019-05-06|09:25:24|1962.4600
2019-05-06|09:25:25|1962.4600
2019-05-06|09:25:26|1962.4600
2019-05-06|09:25:27|1962.4600
2019-05-06|09:25:28|1962.4600
2019-05-06|09:25:29|1962.4600
2019-05-06|09:25:30|1962.4600
2019-05-06|09:25:31|1962.4600
2019-05-06|09:25:32|1962.4600
2019-05-06|09:25:33|1962.4600
2019-05-06|09:25:34|1962.4600
2019-05-06|09:25:35|1962.4600
2019-05-06|09:25:36|1962.4600
2019-05-06|09:25:37|1962.4600
2019-05-06|09:25:38|1962.4600
2019-05-06|09:25:39|1962.4600
2019-05-06|09:25:40|1962.4600
2019-05-06|09:25:41|1962.4600
2019-05-06|09:25:42|1962.4600
2019-05-06|09:25:43|1962.4600
2019-05-06|09:25:44|1962.4600
2019-05-06|09:25:45|1962.4600
2019-05-06|09:25:46|1962.4600
2019-05-06|09:25:47|1962.4600
2019-05-06|09:25:48|1962.4600
2019-05-06|09:25:49|1962.4600
2019-05-06|09:25:50|1962.4600
2019-05-06|09:25:51|1962.4600
2019-05-06|09:25:52|1962.4600
2019-05-06|09:25:53|1962.4600
2019-05-06|09:25:54|1962.4600
2019-05-06|09:25:55|1962.4600
2019-05-06|09:25:56|1962.4600
2019-05-06|09:25:57|1962.4600
2019-05-06|09:25:58|1962.4600
2019-05-06|09:25:59|1962.4600
2019-05-06|09:26:00|1962.4600
2019-05-06|09:26:01|1962.4600
2019-05-06|09:26:02|1962.4600
2019-05-06|09:26:03|1962.4600
2019-05-06|09:26:04|1962.4600
2019-05-06|09:26:05|1962.4600
2019-05-06|09:26:06|1962.4600
2019-05-06|09:26:07|1962.4600
2019-05-06|09:26:08|1962.4600
2019-05-06|09:26:09|1962.4600
2019-05-06|09:26:10|1962.4600
2019-05-06|09:26:11|1962.4600
2019-05-06|09:26:12|1962.4600
2019-05-06|09:26:13|1962.4600
2019-05-06|09:26:14|1962.4600
2019-05-06|09:26:15|1962.4600
2019-05-06|09:26:16|1962.4600
2019-05-06|09:26:17|1962.4600
2019-05-06|09:26:18|1962.4600
2019-05-06|09:26:19|1962.4600
2019-05-06|09:26:20|1962.4600
2019-05-06|09:26:21|1962.4600
2019-05-06|09:26:22|1962.4600
2019-05-06|09:26:23|1962.4600
2019-05-06|09:26:24|1962.4600
2019-05-06|09:26:25|1962.4600
2019-05-06|09:26:26|1962.4600
2019-05-06|09:26:27|1962.4600
2019-05-06|09:26:28|1962.4600
2019-05-06|09:26:29|1962.4600
2019-05-06|09:26:30|1962.4600
2019-05-06|09:26:31|1962.4600
2019-05-06|09:26:32|1962.4600
2019-05-06|09:26:33|1962.4600
2019-05-06|09:26:34|1962.4600
2019-05-06|09:26:35|1962.4600
2019-05-06|09:26:36|1962.4600
2019-05-06|09:26:37|1962.4600
2019-05-06|09:26:38|1962.4600
2019-05-06|09:26:39|1962.4600
2019-05-06|09:26:40|1962.4600
2019-05-06|09:26:41|1962.4600
2019-05-06|09:26:42|1962.4600
2019-05-06|09:26:43|1962.4600
2019-05-06|09:26:44|1962.4600
2019-05-06|09:26:45|1962.4600
2019-05-06|09:26:46|1962.4600
2019-05-06|09:26:47|1962.4600
2019-05-06|09:26:48|1962.4600
2019-05-06|09:26:49|1962.4600
2019-05-06|09:26:50|1962.4600
2019-05-06|09:26:51|1962.4600
2019-05-06|09:26:52|1962.4600
2019-05-06|09:26:53|1962.4600
2019-05-06|09:26:54|1962.4600
2019-05-06|09:26:55|1962.4600
2019-05-06|09:26:56|1962.4600
2019-05-06|09:26:57|1962.4600
2019-05-06|09:26:58|1962.4600
2019-05-06|09:26:59|1962.4600
2019-05-06|09:27:00|1962.4600
2019-05-06|09:27:01|1962.4600
2019-05-06|09:27:02|1962.4600
2019-05-06|09:27:03|1962.4600
2019-05-06|09:27:04|1962.4600
2019-05-06|09:27:05|1962.4600
2019-05-06|09:27:06|1962.4600
2019-05-06|09:27:07|1962.4600
2019-05-06|09:27:08|1962.4600
2019-05-06|09:27:09|1962.4600
2019-05-06|09:27:10|1962.4600
2019-05-06|09:27:11|1962.4600
2019-05-06|09:27:12|1962.4600
2019-05-06|09:27:13|1962.4600
2019-05-06|09:27:14|1962.4600
2019-05-06|09:27:15|1962.4600
2019-05-06|09:27:16|1962.4600
2019-05-06|09:27:17|1962.4600
2019-05-06|09:27:18|1962.4600
2019-05-06|09:27:19|1962.4600
2019-05-06|09:27:20|1962.4600
2019-05-06|09:27:21|1962.4600
2019-05-06|09:27:22|1962.4600
2019-05-06|09:27:23|1962.4600
2019-05-06|09:27:24|1962.4600
2019-05-06|09:27:25|1962.4600
2019-05-06|09:27:26|1962.4600
2019-05-06|09:27:27|1962.4600
2019-05-06|09:27:28|1962.4600
2019-05-06|09:27:29|1962.4600
2019-05-06|09:27:30|1962.4600
2019-05-06|09:27:31|1962.4600
2019-05-06|09:27:32|1962.4600
2019-05-06|09:27:33|1962.4600
2019-05-06|09:27:34|1962.4600
2019-05-06|09:27:35|1962.4600
2019-05-06|09:27:36|1962.4600
2019-05-06|09:27:37|1962.4600
2019-05-06|09:27:38|1962.4600
2019-05-06|09:27:39|1962.4600
2019-05-06|09:27:40|1962.4600
2019-05-06|09:27:41|1962.4600
2019-05-06|09:27:42|1962.4600
2019-05-06|09:27:43|1962.4600
2019-05-06|09:27:44|1962.4600
2019-05-06|09:27:45|1962.4600
2019-05-06|09:27:46|1962.4600
2019-05-06|09:27:47|1962.4600
2019-05-06|09:27:48|1962.4600
2019-05-06|09:27:49|1962.4600
2019-05-06|09:27:50|1962.4600
2019-05-06|09:27:51|1962.4600
2019-05-06|09:27:52|1962.4600
2019-05-06|09:27:53|1962.4600
2019-05-06|09:27:54|1962.4600
2019-05-06|09:27:55|1962.4600
2019-05-06|09:27:56|1962.4600
2019-05-06|09:27:57|1962.4600
2019-05-06|09:27:58|1962.4600
2019-05-06|09:27:59|1962.4600
2019-05-06|09:28:00|1962.4600
